"steps","date","interval","dow"
0,2012-10-07,2040,"Sunday"
0,2012-10-07,2045,"Sunday"
36,2012-10-07,2050,"Sunday"
0,2012-10-07,2055,"Sunday"
117,2012-10-07,2100,"Sunday"
72,2012-10-07,2105,"Sunday"
52,2012-10-07,2110,"Sunday"
8,2012-10-07,2115,"Sunday"
0,2012-10-07,2120,"Sunday"
0,2012-10-07,2125,"Sunday"
0,2012-10-07,2130,"Sunday"
0,2012-10-07,2135,"Sunday"
0,2012-10-07,2140,"Sunday"
61,2012-10-07,2145,"Sunday"
0,2012-10-07,2150,"Sunday"
0,2012-10-07,2155,"Sunday"
0,2012-10-07,2200,"Sunday"
0,2012-10-07,2205,"Sunday"
0,2012-10-07,2210,"Sunday"
0,2012-10-07,2215,"Sunday"
0,2012-10-07,2220,"Sunday"
0,2012-10-07,2225,"Sunday"
0,2012-10-07,2230,"Sunday"
0,2012-10-07,2235,"Sunday"
0,2012-10-07,2240,"Sunday"
0,2012-10-07,2245,"Sunday"
0,2012-10-07,2250,"Sunday"
0,2012-10-07,2255,"Sunday"
0,2012-10-07,2300,"Sunday"
0,2012-10-07,2305,"Sunday"
0,2012-10-07,2310,"Sunday"
0,2012-10-07,2315,"Sunday"
0,2012-10-07,2320,"Sunday"
0,2012-10-07,2325,"Sunday"
0,2012-10-07,2330,"Sunday"
0,2012-10-07,2335,"Sunday"
0,2012-10-07,2340,"Sunday"
0,2012-10-07,2345,"Sunday"
0,2012-10-07,2350,"Sunday"
0,2012-10-07,2355,"Sunday"
0,2012-10-08,0,"Monday"
0,2012-10-08,5,"Monday"
0,2012-10-08,10,"Monday"
0,2012-10-08,15,"Monday"
0,2012-10-08,20,"Monday"
0,2012-10-08,25,"Monday"
0,2012-10-08,30,"Monday"
0,2012-10-08,35,"Monday"
0,2012-10-08,40,"Monday"
0,2012-10-08,45,"Monday"
0,2012-10-08,50,"Monday"
0,2012-10-08,55,"Monday"
0,2012-10-08,100,"Monday"
0,2012-10-08,105,"Monday"
0,2012-10-08,110,"Monday"
0,2012-10-08,115,"Monday"
0,2012-10-08,120,"Monday"
0,2012-10-08,125,"Monday"
0,2012-10-08,130,"Monday"
0,2012-10-08,135,"Monday"
0,2012-10-08,140,"Monday"
0,2012-10-08,145,"Monday"
0,2012-10-08,150,"Monday"
0,2012-10-08,155,"Monday"
0,2012-10-08,200,"Monday"
0,2012-10-08,205,"Monday"
0,2012-10-08,210,"Monday"
0,2012-10-08,215,"Monday"
0,2012-10-08,220,"Monday"
0,2012-10-08,225,"Monday"
0,2012-10-08,230,"Monday"
0,2012-10-08,235,"Monday"
0,2012-10-08,240,"Monday"
0,2012-10-08,245,"Monday"
0,2012-10-08,250,"Monday"
0,2012-10-08,255,"Monday"
0,2012-10-08,300,"Monday"
0,2012-10-08,305,"Monday"
0,2012-10-08,310,"Monday"
0,2012-10-08,315,"Monday"
0,2012-10-08,320,"Monday"
0,2012-10-08,325,"Monday"
0,2012-10-08,330,"Monday"
0,2012-10-08,335,"Monday"
0,2012-10-08,340,"Monday"
0,2012-10-08,345,"Monday"
0,2012-10-08,350,"Monday"
0,2012-10-08,355,"Monday"
0,2012-10-08,400,"Monday"
0,2012-10-08,405,"Monday"
0,2012-10-08,410,"Monday"
0,2012-10-08,415,"Monday"
0,2012-10-08,420,"Monday"
0,2012-10-08,425,"Monday"
0,2012-10-08,430,"Monday"
0,2012-10-08,435,"Monday"
0,2012-10-08,440,"Monday"
0,2012-10-08,445,"Monday"
0,2012-10-08,450,"Monday"
0,2012-10-08,455,"Monday"
0,2012-10-08,500,"Monday"
0,2012-10-08,505,"Monday"
0,2012-10-08,510,"Monday"
0,2012-10-08,515,"Monday"
0,2012-10-08,520,"Monday"
0,2012-10-08,525,"Monday"
0,2012-10-08,530,"Monday"
0,2012-10-08,535,"Monday"
0,2012-10-08,540,"Monday"
0,2012-10-08,545,"Monday"
0,2012-10-08,550,"Monday"
0,2012-10-08,555,"Monday"
0,2012-10-08,600,"Monday"
0,2012-10-08,605,"Monday"
0,2012-10-08,610,"Monday"
0,2012-10-08,615,"Monday"
0,2012-10-08,620,"Monday"
0,2012-10-08,625,"Monday"
0,2012-10-08,630,"Monday"
0,2012-10-08,635,"Monday"
0,2012-10-08,640,"Monday"
0,2012-10-08,645,"Monday"
0,2012-10-08,650,"Monday"
0,2012-10-08,655,"Monday"
0,2012-10-08,700,"Monday"
0,2012-10-08,705,"Monday"
0,2012-10-08,710,"Monday"
0,2012-10-08,715,"Monday"
0,2012-10-08,720,"Monday"
0,2012-10-08,725,"Monday"
0,2012-10-08,730,"Monday"
0,2012-10-08,735,"Monday"
0,2012-10-08,740,"Monday"
0,2012-10-08,745,"Monday"
0,2012-10-08,750,"Monday"
0,2012-10-08,755,"Monday"
0,2012-10-08,800,"Monday"
0,2012-10-08,805,"Monday"
0,2012-10-08,810,"Monday"
0,2012-10-08,815,"Monday"
0,2012-10-08,820,"Monday"
0,2012-10-08,825,"Monday"
0,2012-10-08,830,"Monday"
0,2012-10-08,835,"Monday"
0,2012-10-08,840,"Monday"
0,2012-10-08,845,"Monday"
0,2012-10-08,850,"Monday"
0,2012-10-08,855,"Monday"
0,2012-10-08,900,"Monday"
0,2012-10-08,905,"Monday"
0,2012-10-08,910,"Monday"
0,2012-10-08,915,"Monday"
0,2012-10-08,920,"Monday"
0,2012-10-08,925,"Monday"
0,2012-10-08,930,"Monday"
0,2012-10-08,935,"Monday"
0,2012-10-08,940,"Monday"
0,2012-10-08,945,"Monday"
0,2012-10-08,950,"Monday"
0,2012-10-08,955,"Monday"
0,2012-10-08,1000,"Monday"
0,2012-10-08,1005,"Monday"
0,2012-10-08,1010,"Monday"
0,2012-10-08,1015,"Monday"
0,2012-10-08,1020,"Monday"
0,2012-10-08,1025,"Monday"
0,2012-10-08,1030,"Monday"
0,2012-10-08,1035,"Monday"
0,2012-10-08,1040,"Monday"
0,2012-10-08,1045,"Monday"
0,2012-10-08,1050,"Monday"
0,2012-10-08,1055,"Monday"
0,2012-10-08,1100,"Monday"
0,2012-10-08,1105,"Monday"
0,2012-10-08,1110,"Monday"
0,2012-10-08,1115,"Monday"
0,2012-10-08,1120,"Monday"
0,2012-10-08,1125,"Monday"
0,2012-10-08,1130,"Monday"
0,2012-10-08,1135,"Monday"
0,2012-10-08,1140,"Monday"
0,2012-10-08,1145,"Monday"
0,2012-10-08,1150,"Monday"
0,2012-10-08,1155,"Monday"
0,2012-10-08,1200,"Monday"
0,2012-10-08,1205,"Monday"
0,2012-10-08,1210,"Monday"
0,2012-10-08,1215,"Monday"
0,2012-10-08,1220,"Monday"
0,2012-10-08,1225,"Monday"
0,2012-10-08,1230,"Monday"
0,2012-10-08,1235,"Monday"
0,2012-10-08,1240,"Monday"
0,2012-10-08,1245,"Monday"
0,2012-10-08,1250,"Monday"
0,2012-10-08,1255,"Monday"
0,2012-10-08,1300,"Monday"
0,2012-10-08,1305,"Monday"
0,2012-10-08,1310,"Monday"
0,2012-10-08,1315,"Monday"
0,2012-10-08,1320,"Monday"
0,2012-10-08,1325,"Monday"
0,2012-10-08,1330,"Monday"
0,2012-10-08,1335,"Monday"
0,2012-10-08,1340,"Monday"
0,2012-10-08,1345,"Monday"
0,2012-10-08,1350,"Monday"
0,2012-10-08,1355,"Monday"
0,2012-10-08,1400,"Monday"
0,2012-10-08,1405,"Monday"
0,2012-10-08,1410,"Monday"
0,2012-10-08,1415,"Monday"
0,2012-10-08,1420,"Monday"
0,2012-10-08,1425,"Monday"
0,2012-10-08,1430,"Monday"
0,2012-10-08,1435,"Monday"
0,2012-10-08,1440,"Monday"
0,2012-10-08,1445,"Monday"
0,2012-10-08,1450,"Monday"
0,2012-10-08,1455,"Monday"
0,2012-10-08,1500,"Monday"
0,2012-10-08,1505,"Monday"
0,2012-10-08,1510,"Monday"
0,2012-10-08,1515,"Monday"
0,2012-10-08,1520,"Monday"
0,2012-10-08,1525,"Monday"
0,2012-10-08,1530,"Monday"
0,2012-10-08,1535,"Monday"
0,2012-10-08,1540,"Monday"
0,2012-10-08,1545,"Monday"
0,2012-10-08,1550,"Monday"
0,2012-10-08,1555,"Monday"
0,2012-10-08,1600,"Monday"
0,2012-10-08,1605,"Monday"
0,2012-10-08,1610,"Monday"
0,2012-10-08,1615,"Monday"
0,2012-10-08,1620,"Monday"
0,2012-10-08,1625,"Monday"
0,2012-10-08,1630,"Monday"
0,2012-10-08,1635,"Monday"
0,2012-10-08,1640,"Monday"
0,2012-10-08,1645,"Monday"
0,2012-10-08,1650,"Monday"
0,2012-10-08,1655,"Monday"
0,2012-10-08,1700,"Monday"
0,2012-10-08,1705,"Monday"
0,2012-10-08,1710,"Monday"
0,2012-10-08,1715,"Monday"
0,2012-10-08,1720,"Monday"
0,2012-10-08,1725,"Monday"
0,2012-10-08,1730,"Monday"
0,2012-10-08,1735,"Monday"
0,2012-10-08,1740,"Monday"
0,2012-10-08,1745,"Monday"
0,2012-10-08,1750,"Monday"
0,2012-10-08,1755,"Monday"
0,2012-10-08,1800,"Monday"
0,2012-10-08,1805,"Monday"
0,2012-10-08,1810,"Monday"
0,2012-10-08,1815,"Monday"
0,2012-10-08,1820,"Monday"
0,2012-10-08,1825,"Monday"
0,2012-10-08,1830,"Monday"
0,2012-10-08,1835,"Monday"
0,2012-10-08,1840,"Monday"
0,2012-10-08,1845,"Monday"
0,2012-10-08,1850,"Monday"
0,2012-10-08,1855,"Monday"
0,2012-10-08,1900,"Monday"
0,2012-10-08,1905,"Monday"
0,2012-10-08,1910,"Monday"
0,2012-10-08,1915,"Monday"
0,2012-10-08,1920,"Monday"
0,2012-10-08,1925,"Monday"
0,2012-10-08,1930,"Monday"
0,2012-10-08,1935,"Monday"
0,2012-10-08,1940,"Monday"
0,2012-10-08,1945,"Monday"
0,2012-10-08,1950,"Monday"
0,2012-10-08,1955,"Monday"
0,2012-10-08,2000,"Monday"
0,2012-10-08,2005,"Monday"
0,2012-10-08,2010,"Monday"
0,2012-10-08,2015,"Monday"
0,2012-10-08,2020,"Monday"
0,2012-10-08,2025,"Monday"
0,2012-10-08,2030,"Monday"
0,2012-10-08,2035,"Monday"
0,2012-10-08,2040,"Monday"
0,2012-10-08,2045,"Monday"
0,2012-10-08,2050,"Monday"
0,2012-10-08,2055,"Monday"
0,2012-10-08,2100,"Monday"
0,2012-10-08,2105,"Monday"
0,2012-10-08,2110,"Monday"
0,2012-10-08,2115,"Monday"
0,2012-10-08,2120,"Monday"
0,2012-10-08,2125,"Monday"
0,2012-10-08,2130,"Monday"
0,2012-10-08,2135,"Monday"
0,2012-10-08,2140,"Monday"
0,2012-10-08,2145,"Monday"
0,2012-10-08,2150,"Monday"
0,2012-10-08,2155,"Monday"
0,2012-10-08,2200,"Monday"
0,2012-10-08,2205,"Monday"
0,2012-10-08,2210,"Monday"
0,2012-10-08,2215,"Monday"
0,2012-10-08,2220,"Monday"
0,2012-10-08,2225,"Monday"
0,2012-10-08,2230,"Monday"
0,2012-10-08,2235,"Monday"
0,2012-10-08,2240,"Monday"
0,2012-10-08,2245,"Monday"
0,2012-10-08,2250,"Monday"
0,2012-10-08,2255,"Monday"
0,2012-10-08,2300,"Monday"
0,2012-10-08,2305,"Monday"
0,2012-10-08,2310,"Monday"
0,2012-10-08,2315,"Monday"
0,2012-10-08,2320,"Monday"
0,2012-10-08,2325,"Monday"
0,2012-10-08,2330,"Monday"
0,2012-10-08,2335,"Monday"
0,2012-10-08,2340,"Monday"
0,2012-10-08,2345,"Monday"
0,2012-10-08,2350,"Monday"
0,2012-10-08,2355,"Monday"
0,2012-10-09,0,"Tuesday"
0,2012-10-09,5,"Tuesday"
0,2012-10-09,10,"Tuesday"
0,2012-10-09,15,"Tuesday"
0,2012-10-09,20,"Tuesday"
13,2012-10-09,25,"Tuesday"
28,2012-10-09,30,"Tuesday"
0,2012-10-09,35,"Tuesday"
0,2012-10-09,40,"Tuesday"
0,2012-10-09,45,"Tuesday"
0,2012-10-09,50,"Tuesday"
0,2012-10-09,55,"Tuesday"
0,2012-10-09,100,"Tuesday"
0,2012-10-09,105,"Tuesday"
0,2012-10-09,110,"Tuesday"
0,2012-10-09,115,"Tuesday"
0,2012-10-09,120,"Tuesday"
0,2012-10-09,125,"Tuesday"
0,2012-10-09,130,"Tuesday"
0,2012-10-09,135,"Tuesday"
0,2012-10-09,140,"Tuesday"
0,2012-10-09,145,"Tuesday"
0,2012-10-09,150,"Tuesday"
0,2012-10-09,155,"Tuesday"
0,2012-10-09,200,"Tuesday"
0,2012-10-09,205,"Tuesday"
56,2012-10-09,210,"Tuesday"
0,2012-10-09,215,"Tuesday"
0,2012-10-09,220,"Tuesday"
0,2012-10-09,225,"Tuesday"
0,2012-10-09,230,"Tuesday"
0,2012-10-09,235,"Tuesday"
0,2012-10-09,240,"Tuesday"
0,2012-10-09,245,"Tuesday"
0,2012-10-09,250,"Tuesday"
50,2012-10-09,255,"Tuesday"
0,2012-10-09,300,"Tuesday"
0,2012-10-09,305,"Tuesday"
0,2012-10-09,310,"Tuesday"
0,2012-10-09,315,"Tuesday"
0,2012-10-09,320,"Tuesday"
0,2012-10-09,325,"Tuesday"
0,2012-10-09,330,"Tuesday"
0,2012-10-09,335,"Tuesday"
0,2012-10-09,340,"Tuesday"
0,2012-10-09,345,"Tuesday"
0,2012-10-09,350,"Tuesday"
0,2012-10-09,355,"Tuesday"
0,2012-10-09,400,"Tuesday"
0,2012-10-09,405,"Tuesday"
57,2012-10-09,410,"Tuesday"
0,2012-10-09,415,"Tuesday"
0,2012-10-09,420,"Tuesday"
0,2012-10-09,425,"Tuesday"
0,2012-10-09,430,"Tuesday"
0,2012-10-09,435,"Tuesday"
0,2012-10-09,440,"Tuesday"
0,2012-10-09,445,"Tuesday"
0,2012-10-09,450,"Tuesday"
0,2012-10-09,455,"Tuesday"
0,2012-10-09,500,"Tuesday"
0,2012-10-09,505,"Tuesday"
0,2012-10-09,510,"Tuesday"
0,2012-10-09,515,"Tuesday"
0,2012-10-09,520,"Tuesday"
0,2012-10-09,525,"Tuesday"
0,2012-10-09,530,"Tuesday"
0,2012-10-09,535,"Tuesday"
0,2012-10-09,540,"Tuesday"
4,2012-10-09,545,"Tuesday"
0,2012-10-09,550,"Tuesday"
0,2012-10-09,555,"Tuesday"
0,2012-10-09,600,"Tuesday"
0,2012-10-09,605,"Tuesday"
0,2012-10-09,610,"Tuesday"
8,2012-10-09,615,"Tuesday"
0,2012-10-09,620,"Tuesday"
13,2012-10-09,625,"Tuesday"
45,2012-10-09,630,"Tuesday"
25,2012-10-09,635,"Tuesday"
28,2012-10-09,640,"Tuesday"
15,2012-10-09,645,"Tuesday"
34,2012-10-09,650,"Tuesday"
63,2012-10-09,655,"Tuesday"
18,2012-10-09,700,"Tuesday"
62,2012-10-09,705,"Tuesday"
22,2012-10-09,710,"Tuesday"
0,2012-10-09,715,"Tuesday"
26,2012-10-09,720,"Tuesday"
19,2012-10-09,725,"Tuesday"
0,2012-10-09,730,"Tuesday"
10,2012-10-09,735,"Tuesday"
22,2012-10-09,740,"Tuesday"
18,2012-10-09,745,"Tuesday"
161,2012-10-09,750,"Tuesday"
146,2012-10-09,755,"Tuesday"
26,2012-10-09,800,"Tuesday"
257,2012-10-09,805,"Tuesday"
748,2012-10-09,810,"Tuesday"
743,2012-10-09,815,"Tuesday"
727,2012-10-09,820,"Tuesday"
393,2012-10-09,825,"Tuesday"
667,2012-10-09,830,"Tuesday"
635,2012-10-09,835,"Tuesday"
732,2012-10-09,840,"Tuesday"
613,2012-10-09,845,"Tuesday"
530,2012-10-09,850,"Tuesday"
655,2012-10-09,855,"Tuesday"
134,2012-10-09,900,"Tuesday"
0,2012-10-09,905,"Tuesday"
0,2012-10-09,910,"Tuesday"
32,2012-10-09,915,"Tuesday"
75,2012-10-09,920,"Tuesday"
182,2012-10-09,925,"Tuesday"
0,2012-10-09,930,"Tuesday"
6,2012-10-09,935,"Tuesday"
0,2012-10-09,940,"Tuesday"
41,2012-10-09,945,"Tuesday"
0,2012-10-09,950,"Tuesday"
0,2012-10-09,955,"Tuesday"
23,2012-10-09,1000,"Tuesday"
0,2012-10-09,1005,"Tuesday"
35,2012-10-09,1010,"Tuesday"
526,2012-10-09,1015,"Tuesday"
0,2012-10-09,1020,"Tuesday"
0,2012-10-09,1025,"Tuesday"
133,2012-10-09,1030,"Tuesday"
45,2012-10-09,1035,"Tuesday"
0,2012-10-09,1040,"Tuesday"
0,2012-10-09,1045,"Tuesday"
0,2012-10-09,1050,"Tuesday"
57,2012-10-09,1055,"Tuesday"
0,2012-10-09,1100,"Tuesday"
0,2012-10-09,1105,"Tuesday"
0,2012-10-09,1110,"Tuesday"
0,2012-10-09,1115,"Tuesday"
0,2012-10-09,1120,"Tuesday"
0,2012-10-09,1125,"Tuesday"
0,2012-10-09,1130,"Tuesday"
0,2012-10-09,1135,"Tuesday"
0,2012-10-09,1140,"Tuesday"
0,2012-10-09,1145,"Tuesday"
0,2012-10-09,1150,"Tuesday"
38,2012-10-09,1155,"Tuesday"
211,2012-10-09,1200,"Tuesday"
279,2012-10-09,1205,"Tuesday"
19,2012-10-09,1210,"Tuesday"
20,2012-10-09,1215,"Tuesday"
19,2012-10-09,1220,"Tuesday"
0,2012-10-09,1225,"Tuesday"
0,2012-10-09,1230,"Tuesday"
0,2012-10-09,1235,"Tuesday"
0,2012-10-09,1240,"Tuesday"
0,2012-10-09,1245,"Tuesday"
0,2012-10-09,1250,"Tuesday"
0,2012-10-09,1255,"Tuesday"
0,2012-10-09,1300,"Tuesday"
0,2012-10-09,1305,"Tuesday"
0,2012-10-09,1310,"Tuesday"
0,2012-10-09,1315,"Tuesday"
0,2012-10-09,1320,"Tuesday"
0,2012-10-09,1325,"Tuesday"
247,2012-10-09,1330,"Tuesday"
196,2012-10-09,1335,"Tuesday"
108,2012-10-09,1340,"Tuesday"
137,2012-10-09,1345,"Tuesday"
0,2012-10-09,1350,"Tuesday"
0,2012-10-09,1355,"Tuesday"
0,2012-10-09,1400,"Tuesday"
10,2012-10-09,1405,"Tuesday"
0,2012-10-09,1410,"Tuesday"
0,2012-10-09,1415,"Tuesday"
0,2012-10-09,1420,"Tuesday"
0,2012-10-09,1425,"Tuesday"
0,2012-10-09,1430,"Tuesday"
0,2012-10-09,1435,"Tuesday"
0,2012-10-09,1440,"Tuesday"
0,2012-10-09,1445,"Tuesday"
0,2012-10-09,1450,"Tuesday"
0,2012-10-09,1455,"Tuesday"
0,2012-10-09,1500,"Tuesday"
0,2012-10-09,1505,"Tuesday"
0,2012-10-09,1510,"Tuesday"
0,2012-10-09,1515,"Tuesday"
0,2012-10-09,1520,"Tuesday"
0,2012-10-09,1525,"Tuesday"
0,2012-10-09,1530,"Tuesday"
0,2012-10-09,1535,"Tuesday"
0,2012-10-09,1540,"Tuesday"
76,2012-10-09,1545,"Tuesday"
0,2012-10-09,1550,"Tuesday"
0,2012-10-09,1555,"Tuesday"
0,2012-10-09,1600,"Tuesday"
61,2012-10-09,1605,"Tuesday"
58,2012-10-09,1610,"Tuesday"
0,2012-10-09,1615,"Tuesday"
0,2012-10-09,1620,"Tuesday"
0,2012-10-09,1625,"Tuesday"
0,2012-10-09,1630,"Tuesday"
0,2012-10-09,1635,"Tuesday"
0,2012-10-09,1640,"Tuesday"
0,2012-10-09,1645,"Tuesday"
43,2012-10-09,1650,"Tuesday"
3,2012-10-09,1655,"Tuesday"
0,2012-10-09,1700,"Tuesday"
7,2012-10-09,1705,"Tuesday"
34,2012-10-09,1710,"Tuesday"
46,2012-10-09,1715,"Tuesday"
336,2012-10-09,1720,"Tuesday"
283,2012-10-09,1725,"Tuesday"
0,2012-10-09,1730,"Tuesday"
7,2012-10-09,1735,"Tuesday"
0,2012-10-09,1740,"Tuesday"
0,2012-10-09,1745,"Tuesday"
0,2012-10-09,1750,"Tuesday"
0,2012-10-09,1755,"Tuesday"
0,2012-10-09,1800,"Tuesday"
0,2012-10-09,1805,"Tuesday"
75,2012-10-09,1810,"Tuesday"
82,2012-10-09,1815,"Tuesday"
0,2012-10-09,1820,"Tuesday"
33,2012-10-09,1825,"Tuesday"
24,2012-10-09,1830,"Tuesday"
61,2012-10-09,1835,"Tuesday"
16,2012-10-09,1840,"Tuesday"
76,2012-10-09,1845,"Tuesday"
33,2012-10-09,1850,"Tuesday"
0,2012-10-09,1855,"Tuesday"
0,2012-10-09,1900,"Tuesday"
57,2012-10-09,1905,"Tuesday"
0,2012-10-09,1910,"Tuesday"
0,2012-10-09,1915,"Tuesday"
0,2012-10-09,1920,"Tuesday"
0,2012-10-09,1925,"Tuesday"
0,2012-10-09,1930,"Tuesday"
0,2012-10-09,1935,"Tuesday"
0,2012-10-09,1940,"Tuesday"
0,2012-10-09,1945,"Tuesday"
0,2012-10-09,1950,"Tuesday"
0,2012-10-09,1955,"Tuesday"
0,2012-10-09,2000,"Tuesday"
0,2012-10-09,2005,"Tuesday"
0,2012-10-09,2010,"Tuesday"
81,2012-10-09,2015,"Tuesday"
48,2012-10-09,2020,"Tuesday"
0,2012-10-09,2025,"Tuesday"
0,2012-10-09,2030,"Tuesday"
0,2012-10-09,2035,"Tuesday"
0,2012-10-09,2040,"Tuesday"
0,2012-10-09,2045,"Tuesday"
0,2012-10-09,2050,"Tuesday"
0,2012-10-09,2055,"Tuesday"
31,2012-10-09,2100,"Tuesday"
15,2012-10-09,2105,"Tuesday"
138,2012-10-09,2110,"Tuesday"
88,2012-10-09,2115,"Tuesday"
0,2012-10-09,2120,"Tuesday"
14,2012-10-09,2125,"Tuesday"
36,2012-10-09,2130,"Tuesday"
102,2012-10-09,2135,"Tuesday"
14,2012-10-09,2140,"Tuesday"
279,2012-10-09,2145,"Tuesday"
153,2012-10-09,2150,"Tuesday"
0,2012-10-09,2155,"Tuesday"
0,2012-10-09,2200,"Tuesday"
109,2012-10-09,2205,"Tuesday"
0,2012-10-09,2210,"Tuesday"
0,2012-10-09,2215,"Tuesday"
0,2012-10-09,2220,"Tuesday"
14,2012-10-09,2225,"Tuesday"
16,2012-10-09,2230,"Tuesday"
0,2012-10-09,2235,"Tuesday"
0,2012-10-09,2240,"Tuesday"
0,2012-10-09,2245,"Tuesday"
0,2012-10-09,2250,"Tuesday"
0,2012-10-09,2255,"Tuesday"
0,2012-10-09,2300,"Tuesday"
0,2012-10-09,2305,"Tuesday"
0,2012-10-09,2310,"Tuesday"
0,2012-10-09,2315,"Tuesday"
0,2012-10-09,2320,"Tuesday"
0,2012-10-09,2325,"Tuesday"
0,2012-10-09,2330,"Tuesday"
0,2012-10-09,2335,"Tuesday"
0,2012-10-09,2340,"Tuesday"
0,2012-10-09,2345,"Tuesday"
0,2012-10-09,2350,"Tuesday"
20,2012-10-09,2355,"Tuesday"
34,2012-10-10,0,"Wednesday"
18,2012-10-10,5,"Wednesday"
7,2012-10-10,10,"Wednesday"
0,2012-10-10,15,"Wednesday"
0,2012-10-10,20,"Wednesday"
0,2012-10-10,25,"Wednesday"
0,2012-10-10,30,"Wednesday"
0,2012-10-10,35,"Wednesday"
0,2012-10-10,40,"Wednesday"
0,2012-10-10,45,"Wednesday"
0,2012-10-10,50,"Wednesday"
0,2012-10-10,55,"Wednesday"
0,2012-10-10,100,"Wednesday"
0,2012-10-10,105,"Wednesday"
0,2012-10-10,110,"Wednesday"
0,2012-10-10,115,"Wednesday"
0,2012-10-10,120,"Wednesday"
0,2012-10-10,125,"Wednesday"
0,2012-10-10,130,"Wednesday"
0,2012-10-10,135,"Wednesday"
0,2012-10-10,140,"Wednesday"
0,2012-10-10,145,"Wednesday"
0,2012-10-10,150,"Wednesday"
0,2012-10-10,155,"Wednesday"
0,2012-10-10,200,"Wednesday"
0,2012-10-10,205,"Wednesday"
0,2012-10-10,210,"Wednesday"
0,2012-10-10,215,"Wednesday"
0,2012-10-10,220,"Wednesday"
0,2012-10-10,225,"Wednesday"
0,2012-10-10,230,"Wednesday"
0,2012-10-10,235,"Wednesday"
0,2012-10-10,240,"Wednesday"
0,2012-10-10,245,"Wednesday"
0,2012-10-10,250,"Wednesday"
0,2012-10-10,255,"Wednesday"
0,2012-10-10,300,"Wednesday"
0,2012-10-10,305,"Wednesday"
0,2012-10-10,310,"Wednesday"
0,2012-10-10,315,"Wednesday"
0,2012-10-10,320,"Wednesday"
0,2012-10-10,325,"Wednesday"
0,2012-10-10,330,"Wednesday"
0,2012-10-10,335,"Wednesday"
0,2012-10-10,340,"Wednesday"
0,2012-10-10,345,"Wednesday"
0,2012-10-10,350,"Wednesday"
0,2012-10-10,355,"Wednesday"
0,2012-10-10,400,"Wednesday"
0,2012-10-10,405,"Wednesday"
0,2012-10-10,410,"Wednesday"
0,2012-10-10,415,"Wednesday"
0,2012-10-10,420,"Wednesday"
0,2012-10-10,425,"Wednesday"
0,2012-10-10,430,"Wednesday"
0,2012-10-10,435,"Wednesday"
0,2012-10-10,440,"Wednesday"
0,2012-10-10,445,"Wednesday"
0,2012-10-10,450,"Wednesday"
0,2012-10-10,455,"Wednesday"
0,2012-10-10,500,"Wednesday"
34,2012-10-10,505,"Wednesday"
0,2012-10-10,510,"Wednesday"
0,2012-10-10,515,"Wednesday"
0,2012-10-10,520,"Wednesday"
0,2012-10-10,525,"Wednesday"
0,2012-10-10,530,"Wednesday"
0,2012-10-10,535,"Wednesday"
0,2012-10-10,540,"Wednesday"
0,2012-10-10,545,"Wednesday"
0,2012-10-10,550,"Wednesday"
0,2012-10-10,555,"Wednesday"
0,2012-10-10,600,"Wednesday"
7,2012-10-10,605,"Wednesday"
9,2012-10-10,610,"Wednesday"
36,2012-10-10,615,"Wednesday"
0,2012-10-10,620,"Wednesday"
47,2012-10-10,625,"Wednesday"
67,2012-10-10,630,"Wednesday"
0,2012-10-10,635,"Wednesday"
49,2012-10-10,640,"Wednesday"
23,2012-10-10,645,"Wednesday"
15,2012-10-10,650,"Wednesday"
29,2012-10-10,655,"Wednesday"
42,2012-10-10,700,"Wednesday"
49,2012-10-10,705,"Wednesday"
92,2012-10-10,710,"Wednesday"
28,2012-10-10,715,"Wednesday"
33,2012-10-10,720,"Wednesday"
63,2012-10-10,725,"Wednesday"
97,2012-10-10,730,"Wednesday"
90,2012-10-10,735,"Wednesday"
101,2012-10-10,740,"Wednesday"
55,2012-10-10,745,"Wednesday"
75,2012-10-10,750,"Wednesday"
40,2012-10-10,755,"Wednesday"
47,2012-10-10,800,"Wednesday"
22,2012-10-10,805,"Wednesday"
61,2012-10-10,810,"Wednesday"
0,2012-10-10,815,"Wednesday"
0,2012-10-10,820,"Wednesday"
0,2012-10-10,825,"Wednesday"
0,2012-10-10,830,"Wednesday"
0,2012-10-10,835,"Wednesday"
0,2012-10-10,840,"Wednesday"
60,2012-10-10,845,"Wednesday"
54,2012-10-10,850,"Wednesday"
16,2012-10-10,855,"Wednesday"
135,2012-10-10,900,"Wednesday"
61,2012-10-10,905,"Wednesday"
69,2012-10-10,910,"Wednesday"
32,2012-10-10,915,"Wednesday"
0,2012-10-10,920,"Wednesday"
0,2012-10-10,925,"Wednesday"
17,2012-10-10,930,"Wednesday"
0,2012-10-10,935,"Wednesday"
0,2012-10-10,940,"Wednesday"
69,2012-10-10,945,"Wednesday"
0,2012-10-10,950,"Wednesday"
20,2012-10-10,955,"Wednesday"
400,2012-10-10,1000,"Wednesday"
105,2012-10-10,1005,"Wednesday"
292,2012-10-10,1010,"Wednesday"
291,2012-10-10,1015,"Wednesday"
30,2012-10-10,1020,"Wednesday"
0,2012-10-10,1025,"Wednesday"
0,2012-10-10,1030,"Wednesday"
40,2012-10-10,1035,"Wednesday"
38,2012-10-10,1040,"Wednesday"
0,2012-10-10,1045,"Wednesday"
0,2012-10-10,1050,"Wednesday"
0,2012-10-10,1055,"Wednesday"
